id,gender_x,masterCategory_x,subCategory_x,articleType_x,baseColour_x,season_x,year_x,usage_x,productDisplayName_x,Unnamed: 0,gender_y,masterCategory_y,subCategory_y,articleType_y,baseColour_y,season_y,year_y,usage_y,productDisplayName_y,price,url
24590,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Blue Printed Kurta,36065,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Blue Printed Kurta,2440.25,http://assets.myntassets.com/v1/images/style/properties/86ef5c25f9025f2bb79d3628f071283e_images.jpg
14761,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts,36087,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts,194.95,http://assets.myntassets.com/v1/images/style/properties/68862bead25902ed57bc7e45fc3ff041_images.jpg
34305,Women,Accessories,Stoles,Stoles,Cream,Summer,2012,Ethnic,Fabindia Women Buta Cream Silk Stole,36137,Women,Accessories,Stoles,Stoles,Cream,Summer,2012,Ethnic,Fabindia Women Buta Cream Silk Stole,453,http://assets.myntassets.com/v1/images/style/properties/24bdd8408bb7e99218cbb14872926dea_images.jpg
57657,Women,Personal Care,Nails,Nail Polish,Rust,Spring,2017,Party,Lotus Herbals Make-Up Colour Dew Cherry Crush Nail Polish 91,36157,Women,Personal Care,Nails,Nail Polish,Rust,Spring,2017,Party,Lotus Herbals Make-Up Colour Dew Cherry Crush Nail Polish 91,2269.75,http://assets.myntassets.com/v1/image/style/properties/57657/Lotus-Herbals-Colour-Dew-Cherry-Crush-Nail-Polish-91_1_057dff81bb9111c1411fdaea29377028.jpg
13715,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Proline Mens Solid Black Polo Tshirt,36168,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Proline Mens Solid Black Polo Tshirt,805.85,http://assets.myntassets.com/v1/images/style/properties/4132ac824a10de94e9075fd839968c45_images.jpg
7066,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Team Training Black Blue Backpack,36215,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Team Training Black Blue Backpack,10.9,http://assets.myntassets.com/v1/images/style/properties/5a6ff62b7f769077c7c072283c1128cd_images.jpg
25421,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Revolution MSL Black Sports Shoes,36227,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Revolution MSL Black Sports Shoes,2132.5,http://assets.myntassets.com/v1/images/style/properties/ca3bca49a0fb259b5f6f88925562277b_images.jpg
57001,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,HM Women Black Sandals,36229,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,HM Women Black Sandals,577.49,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_df9a22114d6ba5159d8fd73c52cf1159_images.jpg
21075,Men,Footwear,Sandal,Sandals,Brown,Spring,2012,Casual,Clarks Men Brown Leather Sandals,36270,Men,Footwear,Sandal,Sandals,Brown,Spring,2012,Casual,Clarks Men Brown Leather Sandals,1322.9,http://assets.myntassets.com/v1/images/style/properties/cf355f6eda22b9335e47263fb93b78da_images.jpg
56127,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Colorbar Almond Coffee Foundation 003,36277,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Colorbar Almond Coffee Foundation 003,1091,http://assets.myntassets.com/assets/images/56127/2019/1/11/58bcc29a-4120-47a5-95bf-7c1fed7926ab1547197263035-Colorbar-Almond-Coffee-Foundation-003-2321547197262967-1.jpg
13940,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Check Grey Shirt,36353,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Check Grey Shirt,429.99,http://assets.myntassets.com/v1/images/style/properties/6cfa60839c9344969a2962933e2edb69_images.jpg
11089,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Blue Check Shirt,36426,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Blue Check Shirt,445.25,http://assets.myntassets.com/v1/images/style/properties/bcf7ab7701247affa20ef64d87c682ad_images.jpg
21624,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Enamor Women Smooth Black Bra,36482,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Enamor Women Smooth Black Bra,677,http://assets.myntassets.com/v1/images/style/properties/79907ce05e596d1131246771897aff9f_images.jpg
25284,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Leatherite Brown Handbag,36490,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Leatherite Brown Handbag,1171.85,http://assets.myntassets.com/v1/images/style/properties/23cf22d73ba7ebcb172c84ce0287291b_images.jpg
3051,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Tantra Men's Time Zone Yellow T-shirt,36505,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Tantra Men's Time Zone Yellow T-shirt,183.99,http://assets.myntassets.com/v1/images/style/properties/eb25a81b25962754c75026f2d8e5f516_images.jpg
30332,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Mere Pass Maal Hai Black T-shirt,36532,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Mere Pass Maal Hai Black T-shirt,295.5,http://assets.myntassets.com/v1/images/style/properties/73e29cb539ac85aade8467b7e7bd40e5_images.jpg
4610,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015,Casual,Wildcraft Unisex Green & Grey Printed Backpack,36540,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015,Casual,Wildcraft Unisex Green & Grey Printed Backpack,2504.49,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Spring-Green-Backpack_feafc0056fd07ca996b51cabce992730_images.jpg
16436,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Levi's Men Printed Grey Tshirts,36583,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Levi's Men Printed Grey Tshirts,2971.75,http://assets.myntassets.com/v1/images/style/properties/5a8765c7921dbc8768060583eb8f76e8_images.jpg
27143,Women,Apparel,Innerwear,Bra,White,Summer,2012,Casual,Miss-T White Bra,36612,Women,Apparel,Innerwear,Bra,White,Summer,2012,Casual,Miss-T White Bra,432.99,http://assets.myntassets.com/v1/images/style/properties/0efbb491e9c17c40b1dfd93696ea6ef3_images.jpg
16604,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Women Check Black Shirt,36622,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Women Check Black Shirt,1612.25,http://assets.myntassets.com/v1/images/style/properties/26a02efa44396e1d9ee0d5ae19aa51be_images.jpg
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,36651,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,900.5,http://assets.myntassets.com/v1/images/style/properties/69e16b344e427bab66229cef7bb2526c_images.jpg
18755,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Arrow Woman Kaya Blue Dress,36675,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Arrow Woman Kaya Blue Dress,2787.49,http://assets.myntassets.com/v1/images/style/properties/09d5eb1188132eda52860fb4c93d9635_images.jpg
51934,Women,Accessories,Bags,Handbags,Yellow,Summer,2016,Casual,Nyk Women Yellow Arsenal Handbag,36677,Women,Accessories,Bags,Handbags,Yellow,Summer,2016,Casual,Nyk Women Yellow Arsenal Handbag,1038.75,http://assets.myntassets.com/v1/images/style/properties/Nyk-Women-Yellow-Arsenal-Handbag_ac7ac30b2dafed219fa1925008cc179e_images.jpg
3638,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Cameo White Shoe,36678,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Cameo White Shoe,1033.99,http://assets.myntassets.com/v1/images/style/properties/Fila-Mens-Cameo-White-Shoe_7256234536446e7fc0ce9298c940e7ef_images.jpg
56923,Women,Footwear,Shoes,Heels,Orange,Winter,2012,Casual,HM Women Orange Flats,36688,Women,Footwear,Shoes,Heels,Orange,Winter,2012,Casual,HM Women Orange Flats,2607,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Orange-Sandals_113ab08afdb19830d8a495089c774491_images.jpg
8486,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Forever New Women Butterbean Blue Dress,36711,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Forever New Women Butterbean Blue Dress,2911.75,http://assets.myntassets.com/v1/images/style/properties/8a76dddc947ba8e4c87bb64b0a4293b3_images.jpg
30769,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Men Mustard Matka Silk Kurta,36716,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Men Mustard Matka Silk Kurta,708.5,http://assets.myntassets.com/v1/images/style/properties/1c89e864e788e0ec45349425394ecda0_images.jpg
35029,Women,Accessories,Stoles,Stoles,Green,Summer,2012,Casual,Fabindia Women Green Stole,36726,Women,Accessories,Stoles,Stoles,Green,Summer,2012,Casual,Fabindia Women Green Stole,2644.25,http://assets.myntassets.com/v1/images/style/properties/518c057915364d8571409780d07bec3a_images.jpg
8472,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers For Her Women Wow Woven Navy Blue Tops,36743,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers For Her Women Wow Woven Navy Blue Tops,1176.95,http://assets.myntassets.com/v1/images/style/properties/3cef70af884da58832f603332bbbafa3_images.jpg
36658,Women,Accessories,Bags,Duffel Bag,Beige,Summer,2012,Casual,Paridhan Women Beige Duffle Bag,36772,Women,Accessories,Bags,Duffel Bag,Beige,Summer,2012,Casual,Paridhan Women Beige Duffle Bag,1810.75,http://assets.myntassets.com/v1/images/style/properties/fcb8277583be54648a7073ec565dcebb_images.jpg
28908,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,BIBA Women Printed Red Kurta,36775,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,BIBA Women Printed Red Kurta,921.95,http://assets.myntassets.com/v1/images/style/properties/b5b352f6fe2da5cac43073773b12d62e_images.jpg
28306,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,Fastrack Men Sunglasses,36806,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,Fastrack Men Sunglasses,2661.5,http://assets.myntassets.com/v1/image/style/properties/28306/Fastrack-Men-Sunglasses_1_2bdac247d9a688239cd97483e47bfff3.jpg
48810,Men,Accessories,Jewellery,Pendant,Steel,Summer,2012,Casual,Revv Men Steel Pendant,36846,Men,Accessories,Jewellery,Pendant,Steel,Summer,2012,Casual,Revv Men Steel Pendant,2739.49,http://assets.myntassets.com/v1/images/style/properties/4761c355f95e9311fd3fd1c220316dc0_images.jpg
2387,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men Casual Black Shoe,36860,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men Casual Black Shoe,2458.9,http://assets.myntassets.com/v1/images/style/properties/3a2a81e017b105a68e1f9a6d3df4665c_images.jpg
28559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Blow up Red T-shirt,36924,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Blow up Red T-shirt,791.49,http://assets.myntassets.com/v1/images/style/properties/75884ed403445e298785854fe2c9b017_images.jpg
20506,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Baggit Women Pink Banjara Taj Handbag,36946,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Baggit Women Pink Banjara Taj Handbag,1655.75,http://assets.myntassets.com/v1/images/style/properties/dc7c0fc51eb98c43d7e7bc43dfb2944d_images.jpg
40087,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,ADIDAS Men Black Polo T-Shirt,36974,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,ADIDAS Men Black Polo T-Shirt,1485.75,http://assets.myntassets.com/v1/images/style/properties/044f4b77f1eac46c4459eb3ff9a14b01_images.jpg
59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014,Casual,Avirate Black & Purple Dress,36979,Women,Apparel,Dress,Dresses,Purple,Summer,2014,Casual,Avirate Black & Purple Dress,1536.5,http://assets.myntassets.com/v1/images/style/properties/Avirate-Purple-Dress_b71dda4bdf4d2f6f30061c8d7bee8cde_images.jpg
34750,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Puma Men Black Benecio Shoes,36990,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Puma Men Black Benecio Shoes,2701.95,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Black-Benecio-Shoes_9b67860962fec8d8eb6a68bff1640cbe_images.jpg
22407,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Mark Taylor Men Striped White Shirt,37000,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Mark Taylor Men Striped White Shirt,2945.9,http://assets.myntassets.com/v1/images/style/properties/06c8e992d16a9bd827c555e5d996b70e_images.jpg
5532,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Zoom Structure White Shoe,37008,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Zoom Structure White Shoe,38.25,http://assets.myntassets.com/v1/images/style/properties/d89e913a1a3c3ad1edb3f76b100cfead_images.jpg
26850,Women,Personal Care,Fragrance,Perfume and Body Mist,Beige,Spring,2017,Casual,Calvin Klein Women Beauty Perfume,37062,Women,Personal Care,Fragrance,Perfume and Body Mist,Beige,Spring,2017,Casual,Calvin Klein Women Beauty Perfume,1500.95,http://assets.myntassets.com/v1/images/style/properties/e25f15d582f274c0e31d549dcd9bf9d8_images.jpg
29024,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,ADIDAS Men Messi Navy Blue T-shirt,37063,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,ADIDAS Men Messi Navy Blue T-shirt,1391.9,http://assets.myntassets.com/v1/images/style/properties/9f3c3c1a401a79686b5dcb3dac412440_images.jpg
29216,Women,Accessories,Socks,Socks,White,Fall,2014,Sports,Fila Women White Socks,37071,Women,Accessories,Socks,Socks,White,Fall,2014,Sports,Fila Women White Socks,2179,http://assets.myntassets.com/v1/images/style/properties/52ae69875d4abd0ba43f4985307abf82_images.jpg
39242,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017,Casual,Femella Women Pink Nightdress,37090,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017,Casual,Femella Women Pink Nightdress,2976.49,http://assets.myntassets.com/v1/images/style/properties/329ecf5ffe4e4271c81384da709d755d_images.jpg
46941,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,York Women Clematis Perfume,37093,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual,York Women Clematis Perfume,2895,http://assets.myntassets.com/v1/images/style/properties/10676dd10ef260cfb8d80e80d1426010_images.jpg
28754,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Printed Blue Kurta,37128,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Printed Blue Kurta,1078.95,http://assets.myntassets.com/v1/images/style/properties/988de1ab896563ca4a2ea8d38e8f1c52_images.jpg
33912,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Watch,37133,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Watch,27.99,http://assets.myntassets.com/v1/images/style/properties/Citizen-Men-Black-Dial-Watch_4449b891a26a49cdadee1c09968cfd41_images.jpg
55932,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Colorbar Purple Mania Nail Lacquer 30,37154,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Colorbar Purple Mania Nail Lacquer 30,2715,http://assets.myntassets.com/assets/images/55932/2019/1/11/12ee9a99-52ef-4df6-a61d-f19507bc3f731547188880755-Colorbar-Purple-Mania-Nail-Lacquer-30-5741547188880425-1.jpg
36232,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Women Air Dictate 2 MSL White Sports Shoes,37177,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Women Air Dictate 2 MSL White Sports Shoes,533,http://assets.myntassets.com/v1/images/style/properties/c29d204d7287da2541f88ab7e8290dd6_images.jpg
57037,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Elle Women Blue Dress,37191,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Elle Women Blue Dress,2822.25,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Dress_c3c024ccaef1d51ab964e66273edd757_images.jpg
22256,Women,Footwear,Shoes,Flats,Red,Fall,2011,Casual,Inc. 5 Women Casual Red Sandals,37239,Women,Footwear,Shoes,Flats,Red,Fall,2011,Casual,Inc. 5 Women Casual Red Sandals,791.49,http://assets.myntassets.com/v1/images/style/properties/ba1a46f0b0fc5e02352529ba6fde4de4_images.jpg
22858,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016,Casual,Woodland Men Camel Casual Shoes,37245,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016,Casual,Woodland Men Camel Casual Shoes,1586,http://assets.myntassets.com/v1/images/style/properties/2eacfbf11b1ef186e18500d95cb7cbbc_images.jpg
58629,Women,Accessories,Jewellery,Bangle,Black,Winter,2016,Casual,ToniQ Women Black Bangles,37260,Women,Accessories,Jewellery,Bangle,Black,Winter,2016,Casual,ToniQ Women Black Bangles,1093.85,http://assets.myntassets.com/v1/images/style/properties/ToniQ-Women-Black-Bangles_919cbab12fb08fd9e2ed005f192c18cf_images.jpg
20733,Women,Footwear,Shoes,Heels,Grey,Summer,2012,Casual,Enroute Women Grey Heels,37262,Women,Footwear,Shoes,Heels,Grey,Summer,2012,Casual,Enroute Women Grey Heels,337.85,http://assets.myntassets.com/v1/images/style/properties/c7795bef78aa1fac1d7e9632eadecf62_images.jpg
44282,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,Skybags Unisex Grey Backpack,37313,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,Skybags Unisex Grey Backpack,568.9,http://assets.myntassets.com/v1/images/style/properties/1c32b4a4758ef669470ca547ae95cf25_images.jpg
40622,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Span Women Floral Printed Pink Kurta,37317,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Span Women Floral Printed Pink Kurta,1606.99,http://assets.myntassets.com/v1/images/style/properties/5fa7e79d8bcfe7a95fa78a0953ef0e74_images.jpg
6344,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014,Casual,Converse Men Black CT Lace Color Hi Canvas Shoes,37329,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014,Casual,Converse Men Black CT Lace Color Hi Canvas Shoes,2874.25,http://assets.myntassets.com/v1/image/style/properties/6344/Converse-Men-Black-CT-Lace-Color-Hi-Canvas-Shoes_1_d285880c304d87895e80191521eb66a5.jpg
17713,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Reid & Taylor Men Check Blue Shirt,37332,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Reid & Taylor Men Check Blue Shirt,2083,http://assets.myntassets.com/v1/images/style/properties/bdadc1abcd505076658a882b5f2df51c_images.jpg
36669,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Paridhan Women Brown Handbag,37373,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Paridhan Women Brown Handbag,2942.25,http://assets.myntassets.com/v1/images/style/properties/2958df3e038b8c9f0a7e7160d20d6f50_images.jpg
7639,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Puma Men's Slogan Grey T-shirt,37395,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Puma Men's Slogan Grey T-shirt,2092.25,http://assets.myntassets.com/v1/images/style/properties/ed6bb82f058030992ea42958c6bbba84_images.jpg
20368,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Blue Check Shirt,37428,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Blue Check Shirt,1392.95,http://assets.myntassets.com/v1/images/style/properties/5b35d78696d5f3af29e45022eec48f62_images.jpg
31814,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch,37442,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch,1632.5,http://assets.myntassets.com/v1/images/style/properties/113003f036408816dc15de5dfec06e83_images.jpg
28105,Men,Apparel,Innerwear,Boxers,Black,Summer,2016,Casual,Jockey MODERN CLASSIC Men Black Boxer 8009,37445,Men,Apparel,Innerwear,Boxers,Black,Summer,2016,Casual,Jockey MODERN CLASSIC Men Black Boxer 8009,2257.75,http://assets.myntassets.com/v1/images/style/properties/9e40d57e342ba342cfc22b898d0a0539_images.jpg
48470,Women,Apparel,Dress,Dresses,Teal,Summer,2012,Casual,French Connection Teal Dress,37490,Women,Apparel,Dress,Dresses,Teal,Summer,2012,Casual,French Connection Teal Dress,716.9,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Teal-Dress_a839f8fad9248ee2fa0595d905c75039_images.jpg
17946,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Sports,Puma Men South Africa  Navy Blue Track Pant,37498,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Sports,Puma Men South Africa  Navy Blue Track Pant,1933.95,http://assets.myntassets.com/v1/images/style/properties/cb8dd340da8f94cfd7471795659208e9_images.jpg
49790,Men,Accessories,Headwear,Caps,Black,Summer,2012,Casual,Flying Machine Men Black Cap,37502,Men,Accessories,Headwear,Caps,Black,Summer,2012,Casual,Flying Machine Men Black Cap,1442.9,http://assets.myntassets.com/v1/images/style/properties/14ad5e263bec744c903894c0c21fc3f6_images.jpg
57498,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Formal,Lee Cooper Men Black Shoes,37511,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Formal,Lee Cooper Men Black Shoes,2434.9,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Black-Shoes_fde60548fe456ea3a2de1b14eb077e2e_images.jpg
8417,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear,37528,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear,1407.75,http://assets.myntassets.com/v1/images/style/properties/8f0f630e0959eb754af3a8819343b90e_images.jpg
28999,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Status Quo Men Printed Red T-shirt,37593,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Status Quo Men Printed Red T-shirt,1351.85,http://assets.myntassets.com/v1/images/style/properties/989f71ffb19457c0a14b1a8dd5fa205a_images.jpg
4478,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Women Exsis Black Silver Purple Shoe,37601,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Puma Women Exsis Black Silver Purple Shoe,615.25,http://assets.myntassets.com/v1/images/style/properties/af3f14be163362957c0d05f767ed30db_images.jpg
59132,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Casual,Just Natural Men Black Reversible Jacket,37610,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Casual,Just Natural Men Black Reversible Jacket,633.5,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Black-Jacket_e9a36a2022d27ff10ae3e699f8a5470e_images.jpg
52982,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Sari,37620,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Sari,2623.25,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Sari_20b1daeaceac8d67c7f8d4ab1819d884_images.jpg
32269,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Vishudh Women Printed Orange Kurta,37649,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Vishudh Women Printed Orange Kurta,1421.49,http://assets.myntassets.com/v1/images/style/properties/e1789836d03dc66fdbd621bf50713257_images.jpg
40649,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Span Women Red Printed Kurta,37651,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Span Women Red Printed Kurta,2155.9,http://assets.myntassets.com/v1/images/style/properties/de829336ff62c96b16a9c2fbcb8f2ccb_images.jpg
20131,Women,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Wrangler Women Double Red Shirt,37673,Women,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Wrangler Women Double Red Shirt,187.99,http://assets.myntassets.com/v1/images/style/properties/e8710930f913f3123119c4f1e8210111_images.jpg
34155,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Gini and Jony Girls Pink Top,37718,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Gini and Jony Girls Pink Top,300.9,http://assets.myntassets.com/v1/images/style/properties/65ac0645f262a17887d48b572101d521_images.jpg
7652,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Lifestyle White T-shirt,37719,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Lifestyle White T-shirt,2866.49,http://assets.myntassets.com/v1/images/style/properties/3fb5343409c958383a9b7367d9787e89_images.jpg
18991,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Originals Men Grinball Black Tshirt,37730,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Originals Men Grinball Black Tshirt,983.75,http://assets.myntassets.com/v1/images/style/properties/ef2ca706b6c3a7d2519ad2e38295f8c6_images.jpg
20555,Women,Accessories,Bags,Mobile Pouch,Green,Winter,2015,Casual,Baggit Women Auxi Hoor Green Mobile Pouch,37753,Women,Accessories,Bags,Mobile Pouch,Green,Winter,2015,Casual,Baggit Women Auxi Hoor Green Mobile Pouch,2580.49,http://assets.myntassets.com/v1/images/style/properties/471761d931c752cbc3792572aad8bd58_images.jpg
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010,Sports,Puma Power Cat Trainer-OB Football,37759,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010,Sports,Puma Power Cat Trainer-OB Football,1903,http://assets.myntassets.com/v1/images/style/properties/7042626a26ad0a3a00a087a4f249b81a_images.jpg
