id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,ADIDAS Men Lead Light Track Pant,1197.9
58121,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver & Red Earrings,1144.9
52028,Unisex,Apparel,Topwear,Rain Jacket,Brown,Summer,2012,,Just Natural Unisex Brown Rain Jacket,1475
17120,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Lino Perros Women Classic Black Handbag,2205.5
9825,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Little Miss Women Printed Orange T-shirt,984.95
14470,Women,Footwear,Shoes,Heels,Tan,Summer,2012,Casual,Enroute Women Casual Tan Flats,2348.25
12501,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,United Colors of Benetton Men Short Green T-shirt,2196.95
28559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Blow up Red T-shirt,791.49
12425,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Casual Brown Casual Shoes,2822.99
6804,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Timberland Men's Driver Venetian Brown Shoe,1863.99
25865,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,American Tourister Unisex Blue Backpack,714
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,ADIDAS Women's Who Was That Yellow T-shirt,442.85
10226,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Murcia Women Rubena Black Handbags,157.9
28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2016,Casual,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426,2835.5
26606,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men Cell Varex White Sports Shoes,2328.49
55049,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,,Lakme Enrich Satins Lipstick 137,1733
5833,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Puma Men's Pop Logo Black T-shirt,2278.25
33938,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Clima White T-shirt,1259.5
56692,Men,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Fabindia Men Navy Blue Kurta,2070.95
38840,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Latin Quarters Women Navy Blue & White Printed Dress,119.25
33627,Women,Accessories,Wallets,Wallets,Pink,Summer,2012,Casual,Lino Perros Women Pink Wallet,1971
29408,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Giordano Men Black Watch,2261
6866,Women,Apparel,Bottomwear,Leggings,Black,Summer,2011,Ethnic,Forever New Women Black Leggings,1108.95
53786,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue T-shirt,544.49
14041,Men,Apparel,Topwear,Shirts,Brown,Winter,2016,Casual,Flying Machine Men Check Brown Shirts,1844.25
15304,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Women Court Switch White Sports Shoes,2539
34004,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls White Top,576.95
28931,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Mr. Men Printed Purple T-shirt,841.25
29461,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Giordano Women White Dial Watch,2293.85
16973,Men,Footwear,Sandal,Sandals,Olive,Fall,2011,Casual,Puma Men Cooper Black Sandal,2525.95
15650,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men Football Soccer White Tshirts,732.85
50464,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue & Grey Pack of 2 Briefs,2264.85
48067,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,French Connection Men Brown T-shirt,2069.5
17781,Men,Accessories,Ties,Ties,Brown,Fall,2011,Formal,Reid & Taylor Men Stripes Brown Tie,1394.99
11254,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Puma Men Edition Navy Blue T-shirt,2467.85
19323,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,Myntra Men Solid Navy Blue Sweatshirt,2122.49
33566,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Wrangler Women Sunset Beach White T-shirt,1718.75
10211,Women,Accessories,Bags,Handbags,Grey,Winter,2015,Casual,Murcia Women Lambretta Grey Handbags,2717.49
6555,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011,Casual,Nike Unisex All Access Grey Backpack,688.99
55087,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017,Casual,Pond's Flawless White Deep Whitening Facial Foam,2766.75
52505,Women,Apparel,Loungewear and Nightwear,Bath Robe,Off White,Winter,2015,Casual,Red Rose Off-White Printed Bath Robe,2353.75
13356,Women,Footwear,Shoes,Casual Shoes,Silver,Fall,2011,Casual,Timberland Women Femmes Silver Casual Shoes,557.85
59144,Women,Footwear,Shoes,Heels,Black,Fall,2012,Casual,Tiptopp Women Black Sandals,2190.75
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Inkfruit Men Ride It Or Die T-shirt,1350.75
27428,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black V-neck T-Shirt,2710.49
22072,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Vishudh Women Printed Green Kurta,2843.49
56199,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set,1328.9
32228,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Women Printed Mustard Kurta,1241.25
51513,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Fastrack Men Sliver-Toned Dial Watch NA3039sl01,1393.5
22621,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Printed Black T-shirt,1226.85
18176,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Doodle Kids-Boys Flap 02 Green Sweatshirt,2927.95
54842,Women,Accessories,Jewellery,Jewellery Set,Blue,Fall,2012,Casual,Ivory Tag Women Rock Array Blue and Red Jewellery Set,1565.25
20825,Men,Footwear,Shoes,Casual Shoes,White,Winter,2018,Casual,Red Tape Men Casual White Shoes,1203.99
33583,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Wrangler Men Triple Striped Green T-shirt,1427.25
8188,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Locomotive Men Solid Poplin Laidley Purple Shirts,1549
9609,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Stripes Purple Shirts,1117.25
46316,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Fossil Men White Dial Chronograph Watch FS4647,1259.95
1812,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Solognac Men Green T-shirt,696.85
49107,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017,Casual,Deborah Shine tech Red Passion Nail Polish 29,2003.75
3206,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Super Heros Blue T-shirt,2280.85
39517,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2012,Casual,Peter England Unisex Black Laptop Bag,2139.85
1868,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Inkfruit Mens Facebook Like T-shirt,1343.9
56127,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Colorbar Almond Coffee Foundation 003,1091
51403,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Myntra Men Blue and White Check Shirt,1420
32803,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012,Casual,iPanema Women Neo Purple Flip Flops,1366.75
29193,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,United Colors of Benetton Women Multi Coloured Handbag,2255.99
3229,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Puma Men's Mid Black Silver Shoe,417.9
4860,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men French Football Federation Blue Jersey,2140.9
22218,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Little Miss Women Funky Maroon T-shirt,2826.95
4111,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,Fila Men Motor Sports Black Red Sandal,836.9
55476,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017,Casual,Revlon Colorstay Nudes Lip Liner,445.9
18079,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Crusoe Men Metro Black Brief,944.85
13000,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels,1644.75
42133,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Men Dunk High Grey Shoes,855.99
56238,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy & Grey Lounge Set,1679.75
18032,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Solid Beige Handbag,1365.25
5770,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,Jealous 21 Women's Purple Detailed Top,2039.99
33760,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Vero Moda Women Viva White Top,2094.99
12505,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Short Black Tops,2588.75
18312,Men,Apparel,Topwear,Sweaters,Grey,Summer,2011,Casual,Wills Sport Men Grey Striped Sweater,1636.99
11928,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Skechers Women Tone White Sports Shoes,180.95
54730,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Navy Blue Shoes,2337.25
42105,Men,Apparel,Bottomwear,Shorts,Grey,Spring,2013,Casual,ADIDAS Men Grey Aess Hsj Shorts,2212.25
47191,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,990
17028,Men,Footwear,Flip Flops,Flip Flops,Grey,Spring,2013,Casual,GAS Men Grey Pine Flip Flops,677.25
32025,Men,Accessories,Socks,Socks,Cream,Summer,2016,Casual,Playboy Men Cream Socks,1327.5
47681,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013,Casual,Carlton London Men Navy Blue Shoes,2232.9
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Amante Women Pink Lace Briefs PCFR11,2508.49
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Women Aspen Yellow Tshirts,739.85
27313,Women,Personal Care,Fragrance,Deodorant,Lavender,Spring,2017,Casual,ADIDAS Women Natural Vitality Deos,1131
2801,Men,Footwear,Sandal,Sandals,Black,Fall,2009,Casual,iD Men Casual Leather Black Sandal,2318.25
2233,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Casual,Puma Men Carbon Sandal,1813
48734,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012,Casual,Revv Men Steel Bangle,2598.9
51005,Women,Apparel,Innerwear,Bra,Purple,Summer,2017,Casual,Enamor Purple Full Figure Bra,1215.5
59668,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Green Printed Evening Wear Sari,1393.99
56232,Men,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Blue & Grey Pyjama Set,2042.95
17290,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Spykar Men's Solid Sweater,1506.99
20477,Women,Accessories,Wallets,Wallets,Beige,Winter,2015,Casual,Baggit Women Oscar Opart Beige Wallet,60
33386,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Banjara Taj Purple Handbag,3000.5
2699,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girls Disney girl pink pooh top Kidswear,2516.49
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men White Capri II Casual Shoe,1614.75
30073,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Ed Hardy Men Black Dial Watch,1270.99
51530,Women,Accessories,Watches,Watches,Silver,Summer,2017,Casual,Fastrack Women Silver-Toned Dial Watch NA2404sm01,754.99
15332,Men,Apparel,Bottomwear,Track Pants,Off White,Fall,2011,Sports,Nike Men Solid Off-White Track Pants,2642
24590,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Blue Printed Kurta,2440.25
10845,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Wrangler Men Falcon Print Red T-Shirts,1907.49
55885,Women,Personal Care,Nails,Nail Polish,White,Spring,2017,Casual,Colorbar Exclusive Nail Lacquer 37,546
6291,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Classic Polo Men's Swiss Red T-shirt,379.75
7525,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Nike Men's Round Neck Red T-Shirt,2025.99
36127,Men,Accessories,Wallets,Wallets,Brown,Fall,2012,Casual,OTLS Men Brown Mark Wallet,2979
37657,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Playboy Men White Socks,796.5
28590,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Peter England Men Leather Black Belt,483.75
34871,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,Envirosax Women Multi Coloured  Bag,2584.25
52376,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015,Casual,Red Rose Women Peach Nightdress,1667.25
36853,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Spykar Men Everybody White Shirt,2260.5
44273,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Formal,Hidekraft Men Black Wallet,81.49
36232,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Women Air Dictate 2 MSL White Sports Shoes,533
59467,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,334.85
47575,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Portia Women Brown Wedges,1102.85
33687,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Cobblerz Men Brown Casual Shoes,1470.25
46617,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Coloured Wedges,1879.9
24663,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2013,Casual,Converse Unisex Oxford Red Casual Shoes,2808.95
7173,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Scul Black White Shirt,1164.75
52324,Women,Accessories,Jewellery,Bangle,Black,Winter,2016,Casual,ToniQ Women Black Bangle,2120.95
19649,Women,Apparel,Topwear,Tops,Magenta,Fall,2011,Casual,United Colors of Benetton Women Solid Magenta Top,412
46815,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Gini and Jony Girls Yellow Top,1542.9
5885,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Puma Men's Ducati Graphic Black T-shirt,355.49
40301,Unisex,Footwear,Sandal,Sandals,Charcoal,Winter,2013,Casual,Warner Bros Kids Charcoal sandals,255.5
28368,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual,Idee Men Copper Sunglasses,1992.5
46577,Women,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Timex Women Blue Watch,1469.95
18725,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Arrow Woman Ester Purple Sweater,768.5
55929,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Colorbar Plum Wine Nail Lacquer 41,2942.49
43291,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Murcia Women Grey Kate Handbag,41.9
10136,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Esprit Women Pure Vitality Black Steel Watches,1614.9
23837,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men White Razor Sports Shoes,1605.95
29156,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,United Colors of Benetton Men White Polo T-shirt,227.95
30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012,Sports,Nike Women Printed Tempo Red Shorts,2383.95
34136,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Turtle Men Leather Black Wallet,1427.5
28684,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Proline Men Cream-Coloured Sleeveless T-shirt with Printed Detail,386.49
24006,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Regent Polo Club Men White Striped Shirt,2486
17260,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011,Casual,U.S. Polo Assn. Men Solid Ivory Polo Tshirt,2738.49
44585,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017,Casual,Lee Men Black Skinny Fit Jeans,652.9
44134,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual,DKNY Men 50 ml Perfume,2591.75
11160,Men,Accessories,Ties,Ties,Grey,Fall,2011,Formal,Indigo Nation Men Check Grey Ties,819.99
34155,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Gini and Jony Girls Pink Top,300.9
48488,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,2328.5
5224,Unisex,Accessories,Bags,Messenger Bag,Blue,Winter,2015,Casual,Wildcraft Unisex Blue Travel Messenger Bag,495.95
33559,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Wrangler Women Candy Striped Blue T-shirt,1151.5
16623,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Probase Men Solid Brown Trouser,1090.75
52912,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Printed Sari,639.49
30495,Women,Apparel,Innerwear,Bra,Beige,Summer,2014,Casual,Lovable Women Fiona Beige Bra,1632.85
56048,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017,Casual,Colorbar Rare Truffle Lipstick 03,1410.9
33912,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Watch,27.99
55132,Women,Personal Care,Nails,Nail Polish,White,Spring,2017,Casual,Lakme Truewear Color Crush 08 Nail Polish,290.75
6526,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011,Sports,Nike Women's Strong Poly Black Track Pant,1270.85
32525,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Tonino Lamborghini Men Mitico Perfume,1780.85
33955,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men Polo White T-shirt,516.9
24364,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Folklore Women Green  Kurta,2302.85
20447,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,United Colors of Benetton Men Casual Grey Shoes,1433.49
34085,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Clarks Men Manor Hall Leather Blue Shoes,1200
25180,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Women Leatherette Brown Handbag,1218.75
11808,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Vishudh Women Cotton Silk Maroon Kurtas,2207.5
37238,Women,Footwear,Shoes,Flats,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sandals,762.25
51713,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Van Heusen Unisex Sunglasses VH213-C1,201.85
31994,Men,Accessories,Socks,Socks,Khaki,Summer,2016,Formal,Playboy Men Khaki Green Socks,1846.25
7401,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Shoes,792.75
44003,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Police Women Pure Perfume,233.85
13229,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011,Casual,Palm Tree Kids Boy Solid Navy Blue Trousers,1678.85
49883,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Analog Watch,2997.9
29042,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2013,Sports,ADIDAS Men Black Track Pants,1356.85
21393,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Locomotive Men Printed Blue T-shirt,871.95
6539,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Casual,Nike Unisex Fundamen Blue Backpack,1845.25
10883,Men,Apparel,Topwear,Tshirts,Beige,Fall,2011,Casual,Wrangler Men American Photo Print Beige T-shirt,2365.95
21680,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fossil Men Blue Chronograph Watch CH2692,861
49946,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Navy Blue,Summer,2016,Casual,Hanes Men Navy Blue Shorts,1622.75
54525,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012,Sports,F Sports Men Grey Zero Gravity Sports Shoes,1001.5
59615,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Collection for Wedding Sari,2622.9
13137,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2012,Casual,iD Men Green Casual Shoes,1074.25
39341,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Fila Men Zoom White Shoes,870.5
54573,Women,Apparel,Topwear,Kurtas,Coffee Brown,Summer,2012,Ethnic,Sushilas Women Coffee Brown Kurta,1538.85
49701,Men,Accessories,Ties,Ties,Red,Summer,2012,Casual,Park Avenue Men Red Tie,2403.5
33851,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,Puma Men Bolt Lite Green Shoes,1056.5
12990,Unisex,Footwear,Shoes,Sports Shoes,Purple,Fall,2011,Sports,ADIDAS Kids Unisex Adispeed Purple Sports Shoes,2882.75
28785,Women,Apparel,Innerwear,Briefs,Maroon,Summer,2014,Casual,Enamor Women Pack of 2 Briefs,2932.5
5166,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ed Hardy Men's Special Ops Bull Dog Black T-shirt,923.25
5537,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Free Black White Shoe,789.5
56869,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Flats,2141.85
32596,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,ONLY Women Peach Long Tank Top,1910.99
2607,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Black Stripe T-shirt,1531.95
41986,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Around The World Navy Blue T-shirt,65.99
36475,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aurelia Women Dobby Purple Kurta,694.9
37579,Girls,Accessories,Gloves,Gloves,White,Summer,2012,Casual,Madagascar 3 Infant Girls White Mittens,1988.99
15816,Men,Apparel,Innerwear,Briefs,Maroon,Summer,2016,Casual,Facit Men Trophy BKN Maroon Briefs,1595.5
26534,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012,Casual,ID Men Red & White Shoes,2635.9
30909,Women,Apparel,Topwear,Tops,Green,Summer,2012,Ethnic,Fabindia Women Striped Green Top,2938.99
41984,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Around The World White T-shirt,2380.75
48193,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Black Sunglasses,868.75
8486,Women,Apparel,Dress,Dresses,Blue,Fall,2011,Casual,Forever New Women Butterbean Blue Dress,2911.75
3193,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011,Casual,Tantra Men's Nerds Light Brown T-shirt,2883.49
17135,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Lino Perros Women Classic Black Handbag,317.75
30948,Women,Apparel,Topwear,Tops,Red,Summer,2012,Ethnic,Fabindia Women Red Cambric Top,2233.25
28475,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Urban Yoga Women Printed Blue Kurta,34.9
59996,Women,Apparel,Dress,Dresses,Purple,Summer,2014,Casual,Avirate Black & Purple Dress,1536.5
10027,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Women's White Tshirt,955
48133,Women,Accessories,Wallets,Wallets,Multi,Winter,2016,Casual,Fossil Women Multi Coloured Wallet,1751.85
47406,Women,Accessories,Wallets,Wallets,Red,Summer,2012,Casual,Baggit Women Red Border Lisa Wallet,660.49
7790,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011,Casual,Proline Men Olive Green Polo T-shirt,2164.85
24161,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Aurelia Women Blue Kurta,924.95
12706,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men Deep Red White Sports Shoes,1993.5
34387,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red Fuel Your Desire T-shirt,1540.99
26927,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Jealous 21 Women Black Dress,503.99
28754,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Printed Blue Kurta,1078.95
35045,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Silk Green Kurta,413.49
55074,Women,Personal Care,Makeup,Kajal and Eyeliner,Sea Green,Spring,2017,Casual,Lakme Glide On Aqua Green Eye Color,962.95
23204,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Highlander Men Green Check Shirt,2940.85
58686,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Ethnic,ALayna Women Blue Kurta,1508.25
55474,Women,Personal Care,Lips,Lip Liner,Purple,Spring,2017,Casual,Revlon Colorstay Vixens Lip Liner,1447
47451,Women,Footwear,Shoes,Flats,Brown,Summer,2012,Casual,Tiptopp Women Brown Sandals,588.75
41594,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Casual,Basics Men Grey Striped Shirt,321.85
11791,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011,Ethnic,Vishudh Women Pigment Print Navy Blue Kurtas,285.49
46601,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Coloured Heels,1970.25
7141,Women,Apparel,Topwear,Tunics,Gold,Fall,2011,Casual,Scullers For Her Women Lace Gold Black Tunics,1951.95
26727,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Tech Black T-shirt,614.75
13053,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Women Black Dial Watch 2166SL01,876.25
44884,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black Striped Polo neck T-shirt,1383.95
51625,Women,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Fossil Women Purple Dial Chronograph Watch ES3038,2121.49
56703,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Men Beige Kurta,2545
15811,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Facit Men Trophy BF Black Briefs,1026.99
18851,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Puma Men Head Red Tshirt,1084.25
49851,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Unisex Black Digital Stop Watch,2342.95
